fecha,sku,cantidad,cliente_id,canal
2025-09-08,PAL-SK-ART-1890,1,CLI1132,web
2025-10-25,PAL-SK-ART-1890,1,CLI1018,telefono
2025-10-13,PAL-SK-ART-1890,1,CLI0093,web
2025-11-13,PAL-SK-ART-1890,1,CLI0812,web
2025-11-08,PAL-SK-ART-1890,1,CLI0565,web
2025-11-09,PAL-SK-ART-1890,1,CLI0101,web
2025-12-02,PAL-SK-ART-1890,1,CLI1325,presencial
2025-12-19,PAL-SK-ART-1890,1,CLI1013,presencial
2026-01-01,PAL-SK-ART-1890,1,CLI0238,telefono
2026-01-20,PAL-SK-ART-1890,1,CLI1169,web
2026-01-24,PAL-SK-ART-1890,1,CLI0543,presencial
2026-03-27,PAL-SK-ART-1890,1,CLI0615,telefono
2026-03-13,PAL-SK-ART-1890,1,CLI0172,web
2026-04-07,PAL-SK-ART-1890,2,CLI1047,web
2026-04-12,PAL-SK-ART-1890,1,CLI0993,presencial
2026-04-05,PAL-SK-ART-1890,1,CLI1433,web
2026-05-21,PAL-SK-ART-1890,1,CLI0519,web
2026-05-06,PAL-SK-ART-1892,1,CLI1596,web
2026-05-01,PAL-SK-ART-1892,1,CLI1153,presencial
2026-05-07,PAL-SK-ART-1893,1,CLI1823,telefono
2026-05-20,PAL-SK-ART-1894,1,CLI0741,presencial
2026-04-04,PAL-SK-ART-1895,1,CLI1736,web
2026-05-01,PAL-SK-ART-1895,1,CLI1678,web
2025-07-26,PAL-SK-ART-1896,1,CLI1923,web
2025-10-20,PAL-SK-ART-1896,1,CLI1765,web
2025-11-06,PAL-SK-ART-1896,1,CLI1751,web
2025-12-04,PAL-SK-ART-1896,1,CLI0587,web
2026-01-13,PAL-SK-ART-1896,1,CLI0067,presencial
2026-03-28,PAL-SK-ART-1896,1,CLI1080,telefono
2026-01-02,PAL-SK-ART-1897,1,CLI0863,web
2026-03-20,PAL-SK-ART-1897,1,CLI1386,web
2026-04-28,PAL-SK-ART-1897,1,CLI1245,web
2025-12-02,PAL-SK-ART-1898,1,CLI0019,web
2026-03-22,PAL-SK-ART-1898,1,CLI1128,telefono
2025-11-13,PAL-SK-ART-1899,1,CLI1856,telefono
2026-04-23,PAL-SK-ART-1899,1,CLI0885,web
2025-07-09,PAL-SK-ART-1900,2,CLI1500,web
2025-08-16,PAL-SK-ART-1900,1,CLI0557,web
2025-10-20,PAL-SK-ART-1900,1,CLI1997,telefono
2025-12-19,PAL-SK-ART-1900,2,CLI0197,web
2025-12-11,PAL-SK-ART-1900,2,CLI0969,web
2026-02-24,PAL-SK-ART-1900,1,CLI1272,web
2026-02-27,PAL-SK-ART-1900,1,CLI1329,web
2025-10-15,PAL-SK-ART-1901,1,CLI1356,presencial
2025-12-11,PAL-SK-ART-1901,2,CLI0248,presencial
2025-10-10,PAL-SK-ART-1902,1,CLI1254,telefono
2026-02-07,PAL-SK-ART-1902,1,CLI1115,telefono
2025-10-26,PAL-SK-ART-1903,1,CLI0904,telefono
2025-08-09,PAL-SK-ART-1904,1,CLI1893,web
2025-08-11,PAL-SK-ART-1904,1,CLI0247,web
2026-01-12,PAL-SK-ART-1904,1,CLI0390,web
2026-01-05,PAL-SK-ART-1904,1,CLI0516,web
2025-08-14,PAL-SK-ART-1905,1,CLI0549,telefono
2026-01-13,PAL-SK-ART-1905,1,CLI0210,telefono
2026-01-23,PAL-SK-ART-1905,1,CLI0881,presencial
2025-08-03,PAL-SK-ART-1906,1,CLI1620,telefono
2026-01-05,PAL-SK-ART-1906,1,CLI0984,web
2026-01-15,PAL-SK-ART-1906,1,CLI0583,web
2025-08-27,PAL-SK-ART-1907,1,CLI0692,web
2026-01-02,PAL-SK-ART-1907,1,CLI1755,web
2026-01-09,PAL-SK-ART-1907,1,CLI1584,presencial
2025-07-18,PAL-SK-ART-1908,1,CLI1603,presencial
2025-07-02,PAL-SK-ART-1908,1,CLI1518,web
2026-01-22,PAL-SK-ART-1908,1,CLI1941,web
2026-03-27,PAL-SK-ART-1908,1,CLI1745,telefono
2026-04-10,PAL-SK-ART-1908,1,CLI1648,web
2025-07-16,PAL-SK-ART-1909,1,CLI1671,presencial
2025-07-17,PAL-SK-ART-1909,1,CLI1531,web
2026-01-02,PAL-SK-ART-1909,1,CLI1664,web
2026-01-10,PAL-SK-ART-1909,1,CLI1059,presencial
2026-02-08,PAL-SK-ART-1909,3,CLI0388,telefono
2025-07-07,PAL-SK-ART-1910,2,CLI0731,web
2026-01-10,PAL-SK-ART-1910,1,CLI1635,web
2026-03-10,PAL-SK-ART-1910,1,CLI1736,presencial
2026-04-11,PAL-SK-ART-1910,1,CLI0078,telefono
2025-07-15,PAL-SK-ART-1911,1,CLI1428,telefono
2025-07-01,PAL-SK-ART-1911,1,CLI1775,web
2026-01-10,PAL-SK-ART-1911,1,CLI0554,web
2026-01-28,PAL-SK-ART-1911,1,CLI1398,presencial
2026-03-01,PAL-SK-ART-1911,1,CLI0032,web
2026-04-20,PAL-SK-ART-1911,1,CLI1904,web
2026-02-27,PAL-SK-ART-1913,1,CLI1928,web
2026-02-03,PAL-SK-ART-1913,1,CLI1253,telefono
2025-07-07,PAL-SK-ART-1914,2,CLI1845,web
2025-07-03,PAL-SK-ART-1914,1,CLI0135,web
2025-07-16,PAL-SK-ART-1914,1,CLI1975,web
2025-07-21,PAL-SK-ART-1914,1,CLI1699,telefono
2025-08-20,PAL-SK-ART-1914,1,CLI1356,presencial
2025-08-20,PAL-SK-ART-1914,1,CLI1073,web
2025-08-23,PAL-SK-ART-1914,1,CLI1314,web
2025-08-10,PAL-SK-ART-1914,1,CLI0274,web
2025-08-05,PAL-SK-ART-1914,1,CLI1960,web
2025-09-22,PAL-SK-ART-1914,2,CLI1538,web
2025-09-15,PAL-SK-ART-1914,2,CLI0589,web
2025-09-11,PAL-SK-ART-1914,1,CLI1821,presencial
2025-12-06,PAL-SK-ART-1914,4,CLI0720,web
2025-12-07,PAL-SK-ART-1914,3,CLI0600,web
2026-01-20,PAL-SK-ART-1914,1,CLI1181,web
2026-01-06,PAL-SK-ART-1914,1,CLI1054,web
2026-01-17,PAL-SK-ART-1914,1,CLI0783,web
2026-01-15,PAL-SK-ART-1914,1,CLI0103,web
2026-01-20,PAL-SK-ART-1914,1,CLI1178,telefono
2026-02-21,PAL-SK-ART-1914,1,CLI0784,web
2026-02-13,PAL-SK-ART-1914,1,CLI1841,presencial
2026-03-28,PAL-SK-ART-1914,2,CLI0439,web
2026-03-23,PAL-SK-ART-1914,1,CLI1380,web
2026-03-01,PAL-SK-ART-1914,1,CLI0411,web
2026-05-05,PAL-SK-ART-1914,1,CLI0987,web
2026-05-13,PAL-SK-ART-1914,1,CLI0546,web
2026-05-21,PAL-SK-ART-1914,1,CLI0227,presencial
2026-05-28,PAL-SK-ART-1914,1,CLI1257,web
2025-07-27,PAL-SK-ART-1915,1,CLI1319,web
2025-07-16,PAL-SK-ART-1915,1,CLI1589,web
2025-07-26,PAL-SK-ART-1915,1,CLI1892,web
2025-07-12,PAL-SK-ART-1915,1,CLI1544,web
2025-07-24,PAL-SK-ART-1915,1,CLI1773,web
2025-10-26,PAL-SK-ART-1915,5,CLI1911,telefono
2026-01-02,PAL-SK-ART-1915,1,CLI1376,presencial
2026-01-05,PAL-SK-ART-1915,1,CLI1743,telefono
2026-01-10,PAL-SK-ART-1915,1,CLI0505,telefono
2026-01-02,PAL-SK-ART-1915,1,CLI1902,telefono
2026-01-02,PAL-SK-ART-1915,1,CLI1548,web
2025-12-01,PAL-SK-ART-1917,2,CLI1452,web
2026-04-28,PAL-SK-ART-1917,1,CLI1913,web
2026-04-07,PAL-SK-ART-1917,1,CLI0684,web
2025-07-19,PAL-SK-ART-1918,1,CLI1580,telefono
2025-07-18,PAL-SK-ART-1918,1,CLI0170,telefono
2025-12-12,PAL-SK-ART-1918,1,CLI1922,presencial
2025-12-13,PAL-SK-ART-1918,1,CLI1897,web
2025-12-19,PAL-SK-ART-1918,1,CLI1509,web
2026-01-08,PAL-SK-ART-1918,2,CLI1849,telefono
2026-01-20,PAL-SK-ART-1918,2,CLI0222,web
2026-01-28,PAL-SK-ART-1918,1,CLI1884,presencial
2025-11-28,PAL-SK-ART-1919,1,CLI0548,presencial
2025-11-21,PAL-SK-ART-1919,1,CLI1267,presencial
2025-11-21,PAL-SK-ART-1919,1,CLI0335,web
2025-12-26,PAL-SK-ART-1919,1,CLI0480,telefono
2025-12-26,PAL-SK-ART-1919,1,CLI0655,telefono
2025-07-17,PAL-SK-ART-1920,1,CLI0776,telefono
2025-07-19,PAL-SK-ART-1920,1,CLI1953,web
2025-11-19,PAL-SK-ART-1920,3,CLI0955,web
2026-04-11,PAL-SK-ART-1920,1,CLI0178,web
2026-04-05,PAL-SK-ART-1920,1,CLI0124,telefono
2025-09-14,PAL-SK-ART-1923,1,CLI1616,presencial
2025-09-23,PAL-SK-ART-1925,1,CLI0103,web
2025-09-14,PAL-SK-ART-1926,1,CLI0066,web
2025-09-03,PAL-SK-ART-1928,1,CLI1577,web
2025-12-23,PAL-SK-ART-1930,2,CLI1632,web
2025-12-16,PAL-SK-ART-1930,1,CLI1017,web
2025-12-19,PAL-SK-ART-1930,1,CLI1440,web
2025-12-14,PAL-SK-ART-1930,1,CLI1326,presencial
2026-01-05,PAL-SK-ART-1931,1,CLI0818,web
2026-01-26,PAL-SK-ART-1931,1,CLI1140,telefono
2025-07-21,PAL-SK-ART-1932,2,CLI0541,web
2025-07-08,PAL-SK-ART-1932,2,CLI0734,web
2025-07-24,PAL-SK-ART-1932,1,CLI0726,web
2025-11-25,PAL-SK-ART-1932,1,CLI1644,web
2025-11-07,PAL-SK-ART-1932,1,CLI1784,web
2026-01-14,PAL-SK-ART-1932,1,CLI0716,telefono
2026-01-16,PAL-SK-ART-1932,1,CLI1829,presencial
2026-04-10,PAL-SK-ART-1932,1,CLI0387,presencial
2026-04-25,PAL-SK-ART-1932,1,CLI1190,web
2025-07-20,PAL-SK-ART-1933,1,CLI0263,web
2025-07-07,PAL-SK-ART-1933,1,CLI0679,web
2025-11-11,PAL-SK-ART-1933,1,CLI0550,presencial
2025-07-01,PAL-SK-ART-1934,4,CLI0053,web
2025-07-07,PAL-SK-ART-1934,4,CLI0942,web
2025-07-02,PAL-SK-ART-1934,4,CLI0898,web
2025-07-13,PAL-SK-ART-1934,3,CLI1232,presencial
2025-08-21,PAL-SK-ART-1934,10,CLI1167,presencial
2025-08-28,PAL-SK-ART-1934,9,CLI1227,telefono
2025-09-25,PAL-SK-ART-1934,1,CLI1991,web
2025-10-07,PAL-SK-ART-1934,22,CLI1756,web
2025-10-08,PAL-SK-ART-1934,22,CLI0605,web
2025-11-18,PAL-SK-ART-1934,7,CLI1145,telefono
2025-11-10,PAL-SK-ART-1934,7,CLI1819,telefono
2025-11-05,PAL-SK-ART-1934,7,CLI0324,presencial
2025-12-26,PAL-SK-ART-1934,5,CLI1890,telefono
2025-12-24,PAL-SK-ART-1934,5,CLI1923,web
2025-12-02,PAL-SK-ART-1934,4,CLI0455,web
2025-12-08,PAL-SK-ART-1934,4,CLI1627,web
2026-01-23,PAL-SK-ART-1934,4,CLI0627,web
2026-01-13,PAL-SK-ART-1934,3,CLI1929,telefono
2026-01-01,PAL-SK-ART-1934,3,CLI1534,telefono
2026-03-01,PAL-SK-ART-1934,20,CLI0718,web
2026-05-27,PAL-SK-ART-1934,16,CLI0679,web
2026-05-10,PAL-SK-ART-1934,15,CLI1011,telefono
2026-05-17,PAL-SK-ART-1934,15,CLI1523,web
2025-07-22,PAL-SK-ART-1935,10,CLI1062,web
2025-08-13,PAL-SK-ART-1935,5,CLI0860,web
2025-08-19,PAL-SK-ART-1935,5,CLI1237,web
2025-08-27,PAL-SK-ART-1935,4,CLI1850,presencial
2025-09-23,PAL-SK-ART-1935,5,CLI1544,telefono
2025-10-06,PAL-SK-ART-1935,20,CLI1222,web
2025-11-11,PAL-SK-ART-1935,5,CLI0467,web
2025-12-13,PAL-SK-ART-1935,9,CLI0650,presencial
2025-12-04,PAL-SK-ART-1935,9,CLI0882,presencial
2026-01-23,PAL-SK-ART-1935,4,CLI1737,web
2026-01-19,PAL-SK-ART-1935,3,CLI0200,web
2026-01-11,PAL-SK-ART-1935,3,CLI0859,web
2026-03-10,PAL-SK-ART-1935,5,CLI0941,web
2026-03-12,PAL-SK-ART-1935,5,CLI0403,presencial
2026-03-06,PAL-SK-ART-1935,5,CLI1193,web
2026-05-01,PAL-SK-ART-1935,3,CLI0677,web
2026-05-10,PAL-SK-ART-1935,3,CLI0860,web
2026-05-14,PAL-SK-ART-1935,3,CLI0787,web
2026-05-12,PAL-SK-ART-1935,3,CLI0247,web
2026-05-19,PAL-SK-ART-1935,3,CLI1168,presencial
2025-07-09,PAL-SK-ART-1936,11,CLI0159,telefono
2025-08-28,PAL-SK-ART-1936,4,CLI0693,web
2025-08-25,PAL-SK-ART-1936,4,CLI1082,web
2025-08-27,PAL-SK-ART-1936,3,CLI0502,presencial
2025-08-06,PAL-SK-ART-1936,3,CLI1229,web
2025-09-14,PAL-SK-ART-1936,1,CLI1268,presencial
2025-10-13,PAL-SK-ART-1936,20,CLI0648,web
2025-12-18,PAL-SK-ART-1936,7,CLI0688,web
2025-12-01,PAL-SK-ART-1936,6,CLI1871,web
2026-01-01,PAL-SK-ART-1936,5,CLI0450,web
2026-01-09,PAL-SK-ART-1936,5,CLI1048,web
2026-03-18,PAL-SK-ART-1936,3,CLI1901,presencial
2026-03-10,PAL-SK-ART-1936,3,CLI0477,web
2026-03-25,PAL-SK-ART-1936,3,CLI1836,telefono
2026-03-20,PAL-SK-ART-1936,3,CLI1771,telefono
2026-03-12,PAL-SK-ART-1936,3,CLI1985,web
2026-05-08,PAL-SK-ART-1936,5,CLI1274,telefono
2026-05-19,PAL-SK-ART-1936,5,CLI0554,web
2026-05-19,PAL-SK-ART-1936,5,CLI1812,web
2026-05-25,PAL-SK-ART-1936,5,CLI1315,presencial
2025-07-13,PAL-SK-ART-1937,1,CLI0128,web
2025-07-26,PAL-SK-ART-1937,1,CLI1892,presencial
2025-07-19,PAL-SK-ART-1937,1,CLI0650,web
2025-08-03,PAL-SK-ART-1937,6,CLI0636,presencial
2025-08-27,PAL-SK-ART-1937,6,CLI1807,presencial
2025-08-25,PAL-SK-ART-1937,6,CLI1595,web
2025-09-10,PAL-SK-ART-1937,1,CLI0334,web
2025-10-23,PAL-SK-ART-1937,9,CLI1491,web
2025-10-25,PAL-SK-ART-1937,8,CLI1712,telefono
2025-10-20,PAL-SK-ART-1937,8,CLI0897,web
2025-11-04,PAL-SK-ART-1937,2,CLI1069,web
2025-11-02,PAL-SK-ART-1937,1,CLI1075,web
2025-11-03,PAL-SK-ART-1937,1,CLI0671,web
2025-11-19,PAL-SK-ART-1937,1,CLI0886,web
2025-12-14,PAL-SK-ART-1937,7,CLI0817,telefono
2025-12-19,PAL-SK-ART-1937,6,CLI1389,presencial
2026-01-22,PAL-SK-ART-1937,2,CLI0654,presencial
2026-01-23,PAL-SK-ART-1937,1,CLI1503,telefono
2026-01-28,PAL-SK-ART-1937,1,CLI1767,presencial
2026-01-09,PAL-SK-ART-1937,1,CLI1997,telefono
2026-03-09,PAL-SK-ART-1937,4,CLI1725,presencial
2026-03-13,PAL-SK-ART-1937,4,CLI1005,web
2026-03-01,PAL-SK-ART-1937,4,CLI1014,web
2026-03-24,PAL-SK-ART-1937,3,CLI1444,web
2026-05-03,PAL-SK-ART-1937,10,CLI0930,web
2026-05-03,PAL-SK-ART-1937,10,CLI0173,web
2025-08-02,PAL-SK-ART-1938,5,CLI0250,presencial
2025-08-26,PAL-SK-ART-1938,5,CLI0134,web
2025-08-24,PAL-SK-ART-1938,5,CLI0462,web
2025-08-06,PAL-SK-ART-1938,5,CLI0517,web
2025-09-13,PAL-SK-ART-1938,1,CLI1925,presencial
2025-09-10,PAL-SK-ART-1938,1,CLI0233,presencial
2025-09-24,PAL-SK-ART-1938,1,CLI1211,presencial
2025-10-16,PAL-SK-ART-1938,27,CLI1815,presencial
2025-11-23,PAL-SK-ART-1938,2,CLI0822,web
2025-11-10,PAL-SK-ART-1938,1,CLI0226,web
2025-11-13,PAL-SK-ART-1938,1,CLI1192,web
2025-11-03,PAL-SK-ART-1938,1,CLI1177,web
2025-12-02,PAL-SK-ART-1938,5,CLI0251,web
2025-12-12,PAL-SK-ART-1938,5,CLI0206,web
2026-01-19,PAL-SK-ART-1938,1,CLI1168,presencial
2026-01-18,PAL-SK-ART-1938,1,CLI1481,telefono
2026-01-05,PAL-SK-ART-1938,1,CLI0050,telefono
2026-01-26,PAL-SK-ART-1938,1,CLI1297,web
2026-01-01,PAL-SK-ART-1938,1,CLI1127,presencial
2026-03-05,PAL-SK-ART-1938,7,CLI0293,presencial
2026-03-20,PAL-SK-ART-1938,7,CLI0540,web
2026-03-04,PAL-SK-ART-1938,6,CLI0881,web
2026-05-19,PAL-SK-ART-1938,8,CLI1732,presencial
2026-05-15,PAL-SK-ART-1938,8,CLI1941,web
2026-05-13,PAL-SK-ART-1938,8,CLI1874,web
2026-05-13,PAL-SK-ART-1938,8,CLI1739,web
2026-05-05,PAL-SK-ART-1938,7,CLI0928,telefono
2025-08-06,PAL-SK-ART-1939,2,CLI1898,presencial
2025-08-08,PAL-SK-ART-1939,2,CLI1539,web
2025-08-25,PAL-SK-ART-1939,2,CLI1769,web
2025-08-17,PAL-SK-ART-1939,2,CLI0358,telefono
2025-09-21,PAL-SK-ART-1939,1,CLI1627,web
2025-09-14,PAL-SK-ART-1939,1,CLI0861,web
2025-09-17,PAL-SK-ART-1939,1,CLI0353,web
2025-09-07,PAL-SK-ART-1939,1,CLI0242,web
2025-10-12,PAL-SK-ART-1939,9,CLI1570,presencial
2025-11-22,PAL-SK-ART-1939,10,CLI1082,telefono
2025-12-28,PAL-SK-ART-1939,3,CLI0511,presencial
2025-12-01,PAL-SK-ART-1939,3,CLI0319,telefono
2025-12-20,PAL-SK-ART-1939,2,CLI1102,telefono
2025-12-20,PAL-SK-ART-1939,2,CLI0514,web
2026-01-18,PAL-SK-ART-1939,1,CLI1676,web
2026-01-10,PAL-SK-ART-1939,1,CLI1210,web
2026-01-20,PAL-SK-ART-1939,1,CLI1008,presencial
2026-01-17,PAL-SK-ART-1939,1,CLI0504,telefono
2026-01-14,PAL-SK-ART-1939,1,CLI0941,web
2026-03-08,PAL-SK-ART-1939,4,CLI0668,web
2026-03-05,PAL-SK-ART-1939,4,CLI1806,telefono
2026-03-26,PAL-SK-ART-1939,4,CLI0582,web
2026-03-05,PAL-SK-ART-1939,3,CLI1996,web
2026-05-07,PAL-SK-ART-1939,5,CLI1740,presencial
2026-05-19,PAL-SK-ART-1939,5,CLI0205,web
2025-08-06,PAL-SK-ART-1940,3,CLI0262,web
2025-08-01,PAL-SK-ART-1940,3,CLI1782,web
2025-08-06,PAL-SK-ART-1940,2,CLI1753,web
2025-09-10,PAL-SK-ART-1940,2,CLI0644,telefono
2025-10-11,PAL-SK-ART-1940,8,CLI0225,web
2025-10-21,PAL-SK-ART-1940,7,CLI1234,web
2025-12-24,PAL-SK-ART-1940,3,CLI0125,web
2025-12-23,PAL-SK-ART-1940,3,CLI1843,web
2025-12-18,PAL-SK-ART-1940,2,CLI1467,web
2025-12-03,PAL-SK-ART-1940,2,CLI1476,telefono
2026-01-13,PAL-SK-ART-1940,2,CLI0007,telefono
2026-01-06,PAL-SK-ART-1940,1,CLI1301,telefono
2026-01-25,PAL-SK-ART-1940,1,CLI1245,telefono
2026-01-13,PAL-SK-ART-1940,1,CLI0129,telefono
2026-03-05,PAL-SK-ART-1940,4,CLI1887,telefono
2026-03-20,PAL-SK-ART-1940,3,CLI1848,presencial
2026-03-01,PAL-SK-ART-1940,3,CLI0713,telefono
2026-05-05,PAL-SK-ART-1940,5,CLI1817,presencial
2026-05-09,PAL-SK-ART-1940,5,CLI1493,telefono
2025-09-04,PAL-SK-ART-1941,1,CLI1697,web
2025-10-07,PAL-SK-ART-1941,4,CLI0082,web
2025-10-28,PAL-SK-ART-1941,3,CLI1342,web
2025-10-19,PAL-SK-ART-1941,3,CLI0511,web
2025-10-20,PAL-SK-ART-1941,3,CLI0670,web
2025-11-05,PAL-SK-ART-1941,5,CLI0557,web
2025-11-28,PAL-SK-ART-1941,5,CLI0865,presencial
2025-12-24,PAL-SK-ART-1941,2,CLI1902,web
2025-12-02,PAL-SK-ART-1941,2,CLI0551,web
2025-12-12,PAL-SK-ART-1941,1,CLI0884,telefono
2026-01-26,PAL-SK-ART-1941,2,CLI1379,web
2026-01-23,PAL-SK-ART-1941,1,CLI1118,telefono
2026-01-12,PAL-SK-ART-1941,1,CLI1711,web
2026-01-04,PAL-SK-ART-1941,1,CLI1861,presencial
2026-03-16,PAL-SK-ART-1941,2,CLI1078,presencial
2026-03-08,PAL-SK-ART-1941,2,CLI0606,telefono
2026-03-22,PAL-SK-ART-1941,2,CLI1504,web
2026-03-25,PAL-SK-ART-1941,2,CLI0308,telefono
2026-03-25,PAL-SK-ART-1941,2,CLI0523,presencial
2026-05-14,PAL-SK-ART-1941,4,CLI1161,web
2026-05-20,PAL-SK-ART-1941,3,CLI0444,web
2026-05-13,PAL-SK-ART-1941,3,CLI1567,web
2025-08-21,PAL-SK-ART-1942,1,CLI1223,presencial
2025-08-02,PAL-SK-ART-1943,1,CLI0172,web
2025-08-21,PAL-SK-ART-1944,1,CLI1340,web
2025-08-01,PAL-SK-ART-1945,1,CLI1967,web
2026-01-17,PAL-SK-ART-1953,1,CLI1154,web
2025-07-27,PAL-SK-ART-1957,2,CLI0665,web
2025-07-01,PAL-SK-ART-1957,1,CLI1947,web
2025-07-10,PAL-SK-ART-1957,1,CLI1630,presencial
2025-07-25,PAL-SK-ART-1957,1,CLI1860,web
2025-07-08,PAL-SK-ART-1957,1,CLI1191,web
2025-11-07,PAL-SK-ART-1957,1,CLI1018,presencial
2025-11-14,PAL-SK-ART-1957,1,CLI1536,telefono
2025-11-16,PAL-SK-ART-1957,1,CLI0619,web
2025-12-26,PAL-SK-ART-1957,4,CLI0580,presencial
2025-12-01,PAL-SK-ART-1957,3,CLI1139,web
2026-02-10,PAL-SK-ART-1957,2,CLI1088,presencial
2026-03-21,PAL-SK-ART-1957,1,CLI0239,telefono
2026-03-04,PAL-SK-ART-1957,1,CLI0993,web
2025-09-12,PAL-SK-ART-1958,5,CLI1351,web
2025-11-14,PAL-SK-ART-1958,1,CLI1039,web
2025-11-04,PAL-SK-ART-1958,1,CLI1152,web
2026-04-24,PAL-SK-ART-1958,2,CLI0994,telefono
2025-09-07,PAL-SK-ART-1959,5,CLI1033,telefono
2025-09-06,PAL-SK-ART-1959,5,CLI1220,presencial
2025-11-19,PAL-SK-ART-1959,1,CLI1612,web
2025-07-11,PAL-SK-ART-1960,2,CLI0376,web
2025-07-22,PAL-SK-ART-1960,2,CLI1150,web
2025-07-28,PAL-SK-ART-1960,2,CLI0511,web
2025-11-06,PAL-SK-ART-1960,6,CLI1128,telefono
2026-05-23,PAL-SK-ART-1960,1,CLI0701,web
2025-07-23,PAL-SK-ART-1961,6,CLI1373,telefono
2025-08-26,PAL-SK-ART-1961,3,CLI1431,web
2025-08-14,PAL-SK-ART-1961,3,CLI1248,web
2025-08-24,PAL-SK-ART-1961,3,CLI1228,web
2025-08-12,PAL-SK-ART-1961,3,CLI1647,web
2025-08-12,PAL-SK-ART-1961,3,CLI1246,web
2025-09-23,PAL-SK-ART-1961,1,CLI1685,telefono
2025-09-20,PAL-SK-ART-1961,1,CLI0148,telefono
2025-09-10,PAL-SK-ART-1961,1,CLI1011,web
2025-09-04,PAL-SK-ART-1961,1,CLI0642,web
2025-09-14,PAL-SK-ART-1961,1,CLI1980,web
2025-10-08,PAL-SK-ART-1961,10,CLI1546,telefono
2025-11-02,PAL-SK-ART-1961,3,CLI0824,web
2025-11-06,PAL-SK-ART-1961,3,CLI0803,web
2025-11-09,PAL-SK-ART-1961,3,CLI0492,web
2025-11-07,PAL-SK-ART-1961,3,CLI1744,web
2025-11-24,PAL-SK-ART-1961,2,CLI0052,web
2025-12-22,PAL-SK-ART-1961,2,CLI1551,presencial
2025-12-07,PAL-SK-ART-1961,2,CLI0605,web
2025-12-10,PAL-SK-ART-1961,1,CLI1512,telefono
2026-01-22,PAL-SK-ART-1961,6,CLI0671,presencial
2026-01-23,PAL-SK-ART-1961,5,CLI1796,web
2026-01-04,PAL-SK-ART-1961,5,CLI1864,web
2026-03-18,PAL-SK-ART-1961,11,CLI0166,telefono
2026-03-09,PAL-SK-ART-1961,11,CLI0732,web
2026-04-01,PAL-SK-ART-1961,8,CLI0276,presencial
2026-04-13,PAL-SK-ART-1961,8,CLI1026,web
2026-05-09,PAL-SK-ART-1961,7,CLI0517,web
2026-02-06,PAL-SK-ART-1963,1,CLI0287,presencial
2025-11-23,PAL-SK-ART-1964,1,CLI1952,web
2026-01-06,PAL-SK-ART-1964,1,CLI1305,web
2026-04-27,PAL-SK-ART-1964,1,CLI0041,telefono
2025-08-15,PAL-SK-ART-1965,1,CLI1644,web
2025-08-14,PAL-SK-ART-1965,1,CLI0297,web
2026-01-01,PAL-SK-ART-1965,1,CLI0845,presencial
2026-01-17,PAL-SK-ART-1965,1,CLI0390,web
2026-02-17,PAL-SK-ART-1965,3,CLI1518,web
2026-05-17,PAL-SK-ART-1965,1,CLI0220,presencial
2026-05-09,PAL-SK-ART-1965,1,CLI0682,telefono
2025-08-17,PAL-SK-ART-1966,2,CLI0971,web
2026-01-25,PAL-SK-ART-1966,1,CLI1055,telefono
2026-01-05,PAL-SK-ART-1966,1,CLI1101,web
2026-02-03,PAL-SK-ART-1966,2,CLI0760,telefono
2026-02-01,PAL-SK-ART-1966,1,CLI0442,presencial
2026-05-03,PAL-SK-ART-1966,1,CLI1720,web
2026-05-26,PAL-SK-ART-1966,1,CLI1139,web
2025-11-15,PAL-SK-ART-1967,1,CLI1340,telefono
2026-05-07,PAL-SK-ART-1967,1,CLI0548,presencial
2025-11-22,PAL-SK-ART-1968,1,CLI1231,web
2026-04-08,PAL-SK-ART-1968,1,CLI0977,presencial
2025-11-23,PAL-SK-ART-1969,1,CLI0928,web
2026-01-23,PAL-SK-ART-1970,1,CLI0328,presencial
2026-02-04,PAL-SK-ART-1970,1,CLI1010,web
2026-02-17,PAL-SK-ART-1970,1,CLI1473,telefono
2026-01-01,PAL-SK-ART-1971,1,CLI0273,web
2026-01-20,PAL-SK-ART-1972,1,CLI0759,presencial
2026-01-26,PAL-SK-ART-1973,1,CLI0179,presencial
2025-07-23,PAL-SK-ART-1982,6,CLI1549,presencial
2025-07-10,PAL-SK-ART-1982,5,CLI1918,presencial
2025-07-21,PAL-SK-ART-1982,5,CLI0928,presencial
2025-07-17,PAL-SK-ART-1982,5,CLI1726,web
2025-07-17,PAL-SK-ART-1982,5,CLI0281,web
2025-08-05,PAL-SK-ART-1982,14,CLI0636,telefono
2025-08-15,PAL-SK-ART-1982,14,CLI0214,web
2025-08-12,PAL-SK-ART-1982,14,CLI0326,web
2025-08-22,PAL-SK-ART-1982,14,CLI1054,web
2025-09-24,PAL-SK-ART-1982,29,CLI0227,web
2025-10-13,PAL-SK-ART-1982,10,CLI1716,web
2025-10-19,PAL-SK-ART-1982,10,CLI0273,web
2025-10-06,PAL-SK-ART-1982,10,CLI0769,web
2025-10-28,PAL-SK-ART-1982,10,CLI1297,web
2025-11-26,PAL-SK-ART-1982,24,CLI1766,telefono
2025-11-09,PAL-SK-ART-1982,24,CLI0431,web
2025-12-23,PAL-SK-ART-1982,31,CLI0974,presencial
2025-12-28,PAL-SK-ART-1982,30,CLI0718,telefono
2026-01-24,PAL-SK-ART-1982,6,CLI1078,web
